x, y, th, stamp, 
0.29308074712753296, 0.788567304611206, 0.24938178062438965, 1728053530801125040, 
0.27398380637168884, 0.7780052423477173, 0.24829919636249542, 1728053530852161268, 
0.2544543147087097, 0.7674465775489807, 0.24681055545806885, 1728053530901125541, 
0.2360396832227707, 0.7573691010475159, 0.24534228444099426, 1728053530949123606, 
0.2165887951850891, 0.7468158602714539, 0.2455487698316574, 1728053530999142609, 
0.20022279024124146, 0.7380253076553345, 0.24484194815158844, 1728053531041247916, 
0.1805531084537506, 0.7274196743965149, 0.24345940351486206, 1728053531090894171, 
0.16092830896377563, 0.7170109152793884, 0.24216200411319733, 1728053531142662436, 
0.13757416605949402, 0.7047107815742493, 0.24122650921344757, 1728053531201136457, 
0.11802833527326584, 0.6943491697311401, 0.24031905829906464, 1728053531251152114, 
0.09840382635593414, 0.6841944456100464, 0.23935566842556, 1728053531302128440, 
0.07959329336881638, 0.6741681098937988, 0.2383241057395935, 1728053531350126038, 
0.06032796949148178, 0.6643509864807129, 0.2370847910642624, 1728053531400167028, 
0.04382218420505524, 0.6557385325431824, 0.23616084456443787, 1728053531442530728, 
0.02420172467827797, 0.6455137729644775, 0.23549754917621613, 1728053531493159481, 
0.004597204737365246, 0.6355136632919312, 0.23522813618183136, 1728053531543464652, 
-0.018853111192584038, 0.6234995722770691, 0.23454289138317108, 1728053531602159786, 
-0.038840003311634064, 0.6134783029556274, 0.23354403674602509, 1728053531653434012, 
-0.05829837918281555, 0.6035869121551514, 0.23225368559360504, 1728053531704268803, 
-0.07785741239786148, 0.5937469005584717, 0.23117074370384216, 1728053531751387956, 
-0.09733004868030548, 0.5839928984642029, 0.23056071996688843, 1728053531801472313, 
-0.11296898126602173, 0.5760113000869751, 0.230331152677536, 1728053531841259225, 
-0.1323670893907547, 0.5664108395576477, 0.22990655899047852, 1728053531891418838, 
-0.15199162065982819, 0.5565051436424255, 0.228315532207489, 1728053531941567978, 
-0.17576977610588074, 0.5448513031005859, 0.22684140503406525, 1728053532001644777, 
-0.1955057978630066, 0.5352570414543152, 0.22586703300476074, 1728053532052498945, 
-0.21507763862609863, 0.5255577564239502, 0.22546540200710297, 1728053532101654352, 
-0.23482370376586914, 0.5159398913383484, 0.22517533600330353, 1728053532151528301, 
-0.25489741563796997, 0.5061657428741455, 0.22401076555252075, 1728053532201714478, 
-0.27078813314437866, 0.4985538125038147, 0.2232109010219574, 1728053532241168780, 
-0.2906414866447449, 0.4891084134578705, 0.22212904691696167, 1728053532292016030, 
-0.31042757630348206, 0.47948530316352844, 0.22172655165195465, 1728053532341166304, 
-0.3340972661972046, 0.46830782294273376, 0.2208336591720581, 1728053532401170186, 
-0.35367247462272644, 0.45881178975105286, 0.2192552238702774, 1728053532452164383, 
-0.3739054501056671, 0.4494241774082184, 0.21885769069194794, 1728053532501166183, 
-0.39382806420326233, 0.4402904510498047, 0.2178780436515808, 1728053532551231785, 
-0.4136984348297119, 0.4306795597076416, 0.21674534678459167, 1728053532602297394, 
-0.42952966690063477, 0.42343869805336, 0.21728935837745667, 1728053532641160748, 
-0.44963303208351135, 0.4139113128185272, 0.21698279678821564, 1728053532692006482, 
-0.47719740867614746, 0.4009723365306854, 0.2151315063238144, 1728053532761537271, 
-0.4934729337692261, 0.39378684759140015, 0.21465517580509186, 1728053532801149456, 
-0.5132403373718262, 0.3844825029373169, 0.21353954076766968, 1728053532853149155, 
-0.5330230593681335, 0.37546592950820923, 0.21259118616580963, 1728053532902158224, 
-0.5532227754592896, 0.36642158031463623, 0.2123422622680664, 1728053532951153102, 
-0.5733051896095276, 0.3574049770832062, 0.2109048068523407, 1728053533001931173, 
-0.5895513296127319, 0.3501480519771576, 0.2100747674703598, 1728053533042173641, 
-0.6097020506858826, 0.34096670150756836, 0.2091151624917984, 1728053533093376251, 
-0.637830913066864, 0.3285750150680542, 0.20814409852027893, 1728053533162466738, 
-0.6538901925086975, 0.3212367296218872, 0.20785482227802277, 1728053533202110275, 
-0.6742116808891296, 0.3121538460254669, 0.2072124034166336, 1728053533252167268, 
-0.6945480108261108, 0.3032867908477783, 0.2055056393146515, 1728053533301155760, 
-0.714588463306427, 0.2942928969860077, 0.20409685373306274, 1728053533351153080, 
-0.7347972393035889, 0.28567901253700256, 0.20324216783046722, 1728053533402195426, 
-0.7509546875953674, 0.27875033020973206, 0.2026122510433197, 1728053533442154172, 
-0.7714942097663879, 0.27001553773880005, 0.20230504870414734, 1728053533491263997, 
-0.8002608418464661, 0.2577580511569977, 0.20006528496742249, 1728053533562649551, 
-0.8164058327674866, 0.2507750988006592, 0.19927862286567688, 1728053533602181933, 
-0.8371737599372864, 0.2423265129327774, 0.19821122288703918, 1728053533652314224, 
-0.8573765754699707, 0.23363278806209564, 0.19742009043693542, 1728053533701161223, 
-0.8775932192802429, 0.22514134645462036, 0.19692298769950867, 1728053533751162880, 
-0.8980976343154907, 0.21658162772655487, 0.19638970494270325, 1728053533802438710, 
-0.9145346283912659, 0.2098209112882614, 0.1951536238193512, 1728053533842272009, 
-0.9432464838027954, 0.19794651865959167, 0.19326123595237732, 1728053533911324146, 
-0.9634939432144165, 0.18959961831569672, 0.1926114410161972, 1728053533962752823, 
-0.9799078702926636, 0.1829889863729477, 0.19195576012134552, 1728053534002280415, 
-1.0006437301635742, 0.17453446984291077, 0.19145680963993073, 1728053534052349443, 
