e, e_dot, e_int, stamp, 
3.616961796890314, 0.0009886478097638947, 0.7233528134656723, 1732894291328876639, 
3.6169952132872396, 0.001100035799515749, 0.7233748141816626, 1732894291425923400, 
3.617012823650232, 0.00017008919972620143, 0.7233979889218523, 1732894291538988928, 
3.6169406750998316, -0.00018179395802656964, 0.7233965808024868, 1732894291636017397, 
3.617074349810676, 0.00020508720148063966, 0.723401856570716, 1732894291728890251, 
3.6164957715167536, -0.0014830119435934226, 0.7233673864284841, 1732894291826261864, 
3.61159504232606, -0.018264358282054083, 0.7230110109102327, 1732894291938908072, 
3.6021582560287126, -0.04779171829346988, 0.7220166046581017, 1732894292034990274, 
3.593157585568484, -0.06145818919191933, 0.7204607255948837, 1732894292128886805, 
3.5835931761190145, -0.061883599698993784, 0.7185939345144141, 1732894292238854051, 
3.5759391788496027, -0.05739468906293806, 0.7168459960358068, 1732894292339005295, 
3.5683157489741673, -0.05092475714949085, 0.7151898735961856, 1732894292437172924, 
3.5595632699110675, -0.054586363128450444, 0.7135878798489891, 1732894292528898781, 
3.550400615699812, -0.05971711091451818, 0.7118853089723364, 1732894292638814055, 
3.5406749957444603, -0.0629609138886907, 0.7100425920903559, 1732894292738918711, 
3.531943866100975, -0.06152249866278936, 0.7082012985030165, 1732894292836996520, 
3.5246918573459958, -0.05327712799488182, 0.7064873812794287, 1732894292928938223, 
3.518019470947082, -0.04641465051297663, 0.7049770129596035, 1732894293027048757, 
3.509369591855625, -0.051074218301236186, 0.7034720613432468, 1732894293139133949, 
3.499757751006968, -0.06087239980038017, 0.7018097875873116, 1732894293237066473, 
3.4946439760088377, -0.0490853861559574, 0.7002514212580954, 1732894293328941924, 
3.4878954213909448, -0.03954109872007727, 0.6988198098937833, 1732894293427518009, 
3.4776980747729755, -0.056486337452873826, 0.6973491648115171, 1732894293539965214, 
3.4676724276953483, -0.06740997898532146, 0.6955510615906179, 1732894293637039774, 
3.4603643013220453, -0.05777924483643412, 0.6937156535860245, 1732894293728948343, 
3.4514442159236487, -0.0540940392389988, 0.6919653963294028, 1732894293826710650, 
3.4437084155839863, -0.05551961912686328, 0.6903677955219787, 1732894293940132681, 
3.436817919105493, -0.04875432272718546, 0.6887980367075419, 1732894294038046568, 
3.429188056657989, -0.04840119641999152, 0.6873142927564978, 1732894294129912430, 
3.4240245264156868, -0.042644642299354274, 0.6860020334786112, 1732894294240321456, 
3.415227795629183, -0.04653420342935218, 0.6845626919135239, 1732894294341241946, 
3.4068059702577416, -0.0573951871931507, 0.6830705528201741, 1732894294438030238, 
3.3980565714252524, -0.05723741401310267, 0.6813393558208118, 1732894294529913641, 
3.3892060926790077, -0.05866625859577942, 0.6796045756241333, 1732894294628043758, 
3.38064280944476, -0.058045873268307936, 0.677860364903268, 1732894294741373868, 
3.371686978663603, -0.05839704671801579, 0.6761023920524913, 1732894294838056841, 
3.3622757031402544, -0.06122368768168555, 0.6743070327499079, 1732894294929919816, 
3.353461869997102, -0.060750362221669484, 0.6724949701200641, 1732894295040605694, 
3.3462257642166096, -0.05349979641214938, 0.6707975558235977, 1732894295141292703, 
3.3379693397518846, -0.051641767484058576, 0.6691771315977064, 1732894295238028330, 
3.3318256124848875, -0.04800050577240681, 0.6677347144302254, 1732894295329957390, 
3.3257793262099002, -0.040633378473281155, 0.6663716185631116, 1732894295428573798, 
3.318723127808809, -0.0436749489202611, 0.6650885377669065, 1732894295519379793, 
3.3108831869065267, -0.04965379767791175, 0.6636923760616824, 1732894295639302089, 
3.302031157917987, -0.05563989963607371, 0.6621091648422215, 1732894295729970469, 
3.2937147095718653, -0.05722825778220475, 0.6604419369597586, 1732894295778967923, 
3.2850801824934344, -0.05650325141517568, 0.6587217366655524, 1732894295939050910, 
3.276601463890309, -0.05704415227185381, 0.6570264237303739, 1732894296039063522, 
3.2673884444459302, -0.05897246015834708, 0.6552713393886449, 1732894296128936605, 
3.2616964592232174, -0.0496833488903059, 0.6537124245039637, 1732894296228967614, 
3.254622830433955, -0.04255204670658467, 0.6522471822735402, 1732894296338945464, 
3.246407575479435, -0.05096294581260855, 0.6508484576757738, 1732894296439279066, 
3.2378227795033716, -0.056000169768610775, 0.6492568790277841, 1732894296530034548, 
3.2276914950573166, -0.062386934740394175, 0.6474614566693415, 1732894296628809525, 
3.218577973617139, -0.06414935295410817, 0.6456061498785217, 1732894296738985990, 
3.209751710750547, -0.059799281022564856, 0.6437347452950002, 1732894296839046703, 
3.2003530711790926, -0.06074967479348844, 0.6419121837031185, 1732894296929979539, 
3.1914981778391787, -0.06084510970456147, 0.6401068639845879, 1732894297039097816, 
3.1836186344614923, -0.05578145572533444, 0.6383646588986509, 1732894297139088750, 
3.1747600150025788, -0.05579387612199967, 0.63665845515355, 1732894297239079702, 
3.1674767761602114, -0.053806194337602996, 0.6350570283749521, 1732894297329953397, 
3.1595909455836444, -0.05056356472978122, 0.6334551824497623, 1732894297438815837, 
3.1520391313893508, -0.05145881590286875, 0.6319404568755471, 1732894297539149409, 
3.142219016328828, -0.05790643084938818, 0.6302566062201216, 1732894297639055292, 
3.1315077027666653, -0.0684380954089514, 0.6283843900323229, 1732894297729957245, 
3.1218396510930133, -0.06793121745271542, 0.6263710913459004, 1732894297829338203, 
3.1127775978542274, -0.06243368304145994, 0.6244083301142604, 1732894297938687823, 
3.1022585318191296, -0.06527039757961244, 0.6224583853844247, 1732894298039087951, 
3.0925781035817868, -0.06733164757480203, 0.620507615550343, 1732894298130005890, 
3.0808633723655423, -0.07131719817862425, 0.6183800005177639, 1732894298238923927, 
3.0709449505620507, -0.07211051006578668, 0.6162924284339586, 1732894298339016282, 
3.06175226740572, -0.06370368319940756, 0.6142373726888875, 1732894298439090720, 
3.053014393261743, -0.059768524334359675, 0.6123807740819676, 1732894298529979925, 
3.0446286619233294, -0.05707868494130223, 0.6106263548393862, 1732894298628915351, 
3.03552795410152, -0.05828813053407581, 0.6088780672857728, 1732894298739029577, 
3.026173820985206, -0.0615161364604111, 0.6070886958006703, 1732894298840094516, 
3.0165445843990297, -0.06327789900830123, 0.6052164239657171, 1732894298930987864, 
3.006461779712956, -0.06570680424083412, 0.6032786790064794, 1732894299028819053, 
2.9979117047506327, -0.06210959882798998, 0.6013945379241745, 1732894299139016854, 
2.9897346443648223, -0.055757117827111756, 0.5996072085885608, 1732894299240097042, 
2.981942389050751, -0.05323105233293971, 0.5979725825444137, 1732894299331155216, 
2.97325838336839, -0.054920869988108, 0.5963290277855975, 1732894299429468751, 
2.9621290632627963, -0.06604441929318157, 0.594488655712129, 1732894299538798662, 
2.950365186172127, -0.07631065732087568, 0.5923835088535543, 1732894299640111999, 
2.9401342468773524, -0.07331605461814661, 0.5901752330874851, 1732894299730989016, 
2.930086743798551, -0.06759480791192078, 0.5880390784565354, 1732894299840084555, 
2.9206064098188698, -0.065092790194942, 0.5860551600329849, 1732894299939194729, 
2.9110423988647773, -0.06348114977924535, 0.5841157034988133, 1732894300040081530, 
2.9017918950392123, -0.06271504926552485, 0.5822293802481906, 1732894300128990975, 
2.893025054962561, -0.060057813007388106, 0.58039062325777, 1732894300229053154, 
2.8835830610306035, -0.06069611336202948, 0.5785600007354917, 1732894300339054098, 
2.873974714032471, -0.06350113643363316, 0.576705522001709, 1732894300440116112, 
2.8648355989166645, -0.06249154037979654, 0.5748262249319825, 1732894300529008319, 
2.8563790353921523, -0.05865226213439545, 0.5730126232227525, 1732894300640291369, 
2.847268071495577, -0.05855842473695786, 0.5712321803869596, 1732894300739044680, 
2.8376294923056413, -0.062498476955036665, 0.5694184399462247, 1732894300840094109, 
2.827891621817444, -0.06458816559377745, 0.5675192790412441, 1732894300929020230, 
2.817312909558032, -0.06772194249203167, 0.5655222682454079, 1732894301028955361, 
2.8071683943824834, -0.06907742478320156, 0.563491528383864, 1732894301139631808, 
2.7980850681437897, -0.06409280471414054, 0.5615044248056202, 1732894301240097286, 
2.7889245401350284, -0.060812847491516685, 0.5596118668440867, 1732894301329045938, 
2.779413224288662, -0.062239479517091446, 0.5577615221711654, 1732894301429082645, 
2.77054425033695, -0.06126763266026162, 0.5559254676507094, 1732894301539279088, 
2.7621158171519444, -0.0576580237890593, 0.554138219451837, 1732894301640144459, 
2.752719712406414, -0.05941512643511911, 0.5523586519930206, 1732894301729049859, 
2.742488398280771, -0.06542472957057861, 0.5504882618559419, 1732894301829256241, 
2.7339368133742643, -0.06260966344049972, 0.5486096616040966, 1732894301939084776, 
2.7248756092679893, -0.05870929670927172, 0.5467533880615351, 1732894302040300093, 
2.7148097602031704, -0.06375684390364622, 0.5449081455230282, 1732894302129028281, 
2.7049444050448423, -0.06643734741048994, 0.5429753183010668, 1732894302229934099, 
2.6965009108508173, -0.061029497841177026, 0.5410836717399221, 1732894302339630651, 
2.688153754902087, -0.05596883380918497, 0.5393066047198497, 1732894302440110286, 
2.679153687366294, -0.05782407828174444, 0.53758722354128, 1732894302529027982, 
2.6700546906042844, -0.060330214326008345, 0.5358241421915111, 1732894302629132586, 
2.6611793894508233, -0.05991432638490224, 0.5340258511614269, 1732894302739074072, 
2.652495025095666, -0.05853221836206105, 0.5322486070100516, 1732894302840172625, 
2.6429534586173853, -0.06075310277812681, 0.5304418582109249, 1732894302929085590, 
2.6349548306203023, -0.05846731491787901, 0.5286935542888903, 1732894303029069127, 
2.625201456399724, -0.059173340725537926, 0.5268739830424941, 1732894303139073321, 
2.6151633201318942, -0.06597170162802701, 0.5250213071434613, 1732894303240172254, 
2.6048005397043843, -0.06800305565113203, 0.5230110210824002, 1732894303330045939, 
2.595892585656118, -0.06423578158592107, 0.5210570963661598, 1732894303429055194, 
2.5873046459197884, -0.0583196459486531, 0.519199851418686, 1732894303541078178, 
2.5781569417416272, -0.05911881304830224, 0.5174236115545022, 1732894303640133743, 
2.5690207638233185, -0.06094627365489972, 0.5156321567656489, 1732894303729043202, 
2.560542759712277, -0.05871394009783426, 0.5138480310184815, 1732894303829196695, 
2.552324460116992, -0.055654345687754514, 0.5121258655768391, 1732894303939149668, 
2.5453323059636546, -0.050701512495408, 0.5105466350528616, 1732894304040128352, 
2.5331438631683216, -0.0639353231622349, 0.5087200419499313, 1732894304129272409, 
2.5208491290790795, -0.08161058961525007, 0.5066216865474037, 1732894304229084517, 
2.506839676919429, -0.08768062082964138, 0.5040555112777887, 1732894304339071988, 
2.4954780311483478, -0.0845703264357726, 0.5015444558097905, 1732894304440171661, 
2.4868336146987566, -0.06668687406890861, 0.4992767548511022, 1732894304530083169, 
2.476959656472115, -0.061727915587443206, 0.497284753487948, 1732894304629071599, 
2.465803168079494, -0.07010148873087522, 0.4953064292833577, 1732894304723098799, 
2.4631181411185397, -0.04613838451191713, 0.4937253977113433, 1732894304836160563, 
2.4590314846678516, -0.022572278038808236, 0.49253018625772566, 1732894304933078356, 
2.453002190562771, -0.03371983518589546, 0.4916767877566108, 1732894305024700972, 
