acc_x, acc_y, angular_z, stamp, 
0.13874244689941406, 0.9520219564437866, 1.583736901359482, 1728051590397632038, 
0.0562703013420105, 0.6243047118186951, 1.4534811480934422, 1728051590429422827, 
-0.29596978425979614, 0.16995668411254883, 1.5171003660773905, 1728051590460196917, 
-0.5745505094528198, 0.3035498857498169, 1.6639105833610668, 1728051590497725135, 
0.16157537698745728, 0.4178592562675476, 1.5995703592728285, 1728051590527723945, 
-0.5005133152008057, 0.4283015727996826, 1.5538397895493452, 1728051590558070112, 
0.3409850001335144, 0.09630107879638672, 1.4896273820839079, 1728051590589086675, 
-0.633726954460144, 0.23308050632476807, 1.4534162707695708, 1728051590621438752, 
0.45777779817581177, 0.42720937728881836, 1.786746128358024, 1728051590648203762, 
-0.39416879415512085, 0.25196242332458496, 1.6118588706341335, 1728051590677758502, 
0.30397576093673706, -0.16129887104034424, 1.578003471497549, 1728051590707799675, 
-0.5486735105514526, 0.11665558815002441, 1.5788364050533739, 1728051590737798016, 
0.2044440507888794, 0.3491138815879822, 1.5872102450897982, 1728051590767883815, 
-0.4279528260231018, 0.8987255096435547, 1.5957473850161785, 1728051590797881279, 
0.3520050048828125, 0.6255390644073486, 1.5161858017534804, 1728051590829074042, 
-0.49868738651275635, 0.2932015061378479, 1.4549597313581257, 1728051590860997020, 
0.00012737512588500977, -0.13815373182296753, 1.701712949042385, 1728051590887964797, 
-0.48309648036956787, 0.05053991079330444, 1.5727035690551696, 1728051590917966737, 
-0.04546809196472168, 0.3331489562988281, 1.5820301925363192, 1728051590948083201, 
0.11133474111557007, 0.6232737898826599, 1.5776755521190278, 1728051590978022161, 
0.07656329870223999, 0.3700870871543884, 1.6001878340781424, 1728051591007197908, 
-0.32707542181015015, 0.3915089964866638, 1.4677840223935001, 1728051591038962092, 
-0.5757222771644592, 0.10525238513946533, 1.5197988821046864, 1728051591069558663, 
0.3163161873817444, 0.015604853630065918, 1.4765757347902086, 1728051591100939353, 
-0.585089385509491, 0.09376263618469238, 1.7097582494523758, 1728051591128144526, 
0.26481056213378906, 0.470858633518219, 1.5412819018976096, 1728051591158149746, 
-0.6127976179122925, 0.5389202237129211, 1.5806314185968036, 1728051591188144541, 
0.0956108570098877, 0.34960049390792847, 1.6611496236705638, 1728051591217208450, 
-0.100166916847229, 0.018887698650360107, 1.5996445401148376, 1728051591247205622, 
0.2969541549682617, -0.218305766582489, 1.5051089889414624, 1728051591278252943, 
-0.2588787078857422, 0.2048550844192505, 1.4952183480532557, 1728051591309167378, 
0.15018528699874878, 0.8202393054962158, 1.4333575853924196, 1728051591341258078, 
-0.5843435525894165, 0.7910035252571106, 1.7296688998340533, 1728051591368306373, 
-0.07791310548782349, 0.24019378423690796, 1.6062587244618116, 1728051591397374693, 
-0.16607880592346191, -0.1803629994392395, 1.5424064945718636, 1728051591427422431, 
-0.07105588912963867, -0.06801587343215942, 1.5010915908853548, 1728051591458442872, 
-0.05348622798919678, 0.7900679111480713, 1.5759743536991786, 1728051591488538656, 
-0.07622665166854858, 0.0914110541343689, 1.5650711028026658, 1728051591518429889, 
-0.19044888019561768, -0.1310684084892273, 1.5226652359383193, 1728051591549062701, 
-0.2109798789024353, 0.49171245098114014, 1.4649661448683369, 1728051591581393010, 
-0.33821243047714233, 0.27701759338378906, 1.7382112354248183, 1728051591608524982, 
0.05982929468154907, 0.3156592845916748, 1.5862576399030173, 1728051591638476935, 
-0.03132295608520508, 0.27775508165359497, 1.575629761056361, 1728051591668526371, 
-0.1742764115333557, 0.15786099433898926, 1.5420200589713795, 1728051591698516701, 
-0.19787627458572388, 0.23844295740127563, 1.5361045637978183, 1728051591728536185, 
-0.09631609916687012, 0.12146800756454468, 1.5410230588881306, 1728051591758688526, 
-0.5353896617889404, 0.29815536737442017, 1.5161497509692892, 1728051591789736142, 
0.24721121788024902, 0.5665929317474365, 1.48880863574686, 1728051591821599953, 
0.002150118350982666, 0.6668661236763, 1.6638943955504846, 1728051591849355013, 
-0.4548419117927551, 0.4874279499053955, 1.5507229205762392, 1728051591878824850, 
-0.02251613140106201, 0.6375430226325989, 1.3239403321438594, 1728051591901796595, 
-0.43938302993774414, -0.4996073842048645, 1.668746095481113, 1728051591938654238, 
-0.24786746501922607, 0.1025623083114624, 1.5459066254738814, 1728051591968686870, 
